Year,BROKERAGE-1 $Current(mean),BROKERAGE-1 $Current(median),BROKERAGE-1 $Current(p10),BROKERAGE-1 $Current(p90),BROKERAGE-1 NominalYoY(mean),BROKERAGE-1 RealYoY(mean),BROKERAGE-1__agg_nom $Current(mean),BROKERAGE-1__agg_nom $Current(median),BROKERAGE-1__agg_nom $Current(p10),BROKERAGE-1__agg_nom $Current(p90),BROKERAGE-1__agg_nom NominalYoY(mean),BROKERAGE-1__agg_nom RealYoY(mean),BROKERAGE-1__agg_nom_med $Current(mean),BROKERAGE-1__agg_nom_med $Current(median),BROKERAGE-1__agg_nom_med $Current(p10),BROKERAGE-1__agg_nom_med $Current(p90),BROKERAGE-1__agg_nom_med NominalYoY(mean),BROKERAGE-1__agg_nom_med RealYoY(mean),BROKERAGE-1__agg_real $Current(mean),BROKERAGE-1__agg_real $Current(median),BROKERAGE-1__agg_real $Current(p10),BROKERAGE-1__agg_real $Current(p90),BROKERAGE-1__agg_real NominalYoY(mean),BROKERAGE-1__agg_real RealYoY(mean),BROKERAGE-1__inv_med $Current(mean),BROKERAGE-1__inv_med $Current(median),BROKERAGE-1__inv_med $Current(p10),BROKERAGE-1__inv_med $Current(p90),BROKERAGE-1__inv_med NominalYoY(mean),BROKERAGE-1__inv_med RealYoY(mean),BROKERAGE-2 $Current(mean),BROKERAGE-2 $Current(median),BROKERAGE-2 $Current(p10),BROKERAGE-2 $Current(p90),BROKERAGE-2 NominalYoY(mean),BROKERAGE-2 RealYoY(mean),BROKERAGE-2__agg_nom $Current(mean),BROKERAGE-2__agg_nom $Current(median),BROKERAGE-2__agg_nom $Current(p10),BROKERAGE-2__agg_nom $Current(p90),BROKERAGE-2__agg_nom NominalYoY(mean),BROKERAGE-2__agg_nom RealYoY(mean),BROKERAGE-2__agg_nom_med $Current(mean),BROKERAGE-2__agg_nom_med $Current(median),BROKERAGE-2__agg_nom_med $Current(p10),BROKERAGE-2__agg_nom_med $Current(p90),BROKERAGE-2__agg_nom_med NominalYoY(mean),BROKERAGE-2__agg_nom_med RealYoY(mean),BROKERAGE-2__agg_real $Current(mean),BROKERAGE-2__agg_real $Current(median),BROKERAGE-2__agg_real $Current(p10),BROKERAGE-2__agg_real $Current(p90),BROKERAGE-2__agg_real NominalYoY(mean),BROKERAGE-2__agg_real RealYoY(mean),BROKERAGE-2__inv_med $Current(mean),BROKERAGE-2__inv_med $Current(median),BROKERAGE-2__inv_med $Current(p10),BROKERAGE-2__inv_med $Current(p90),BROKERAGE-2__inv_med NominalYoY(mean),BROKERAGE-2__inv_med RealYoY(mean),ROTH_IRA-1 $Current(mean),ROTH_IRA-1 $Current(median),ROTH_IRA-1 $Current(p10),ROTH_IRA-1 $Current(p90),ROTH_IRA-1 NominalYoY(mean),ROTH_IRA-1 RealYoY(mean),ROTH_IRA-1__agg_nom $Current(mean),ROTH_IRA-1__agg_nom $Current(median),ROTH_IRA-1__agg_nom $Current(p10),ROTH_IRA-1__agg_nom $Current(p90),ROTH_IRA-1__agg_nom NominalYoY(mean),ROTH_IRA-1__agg_nom RealYoY(mean),ROTH_IRA-1__agg_nom_med $Current(mean),ROTH_IRA-1__agg_nom_med $Current(median),ROTH_IRA-1__agg_nom_med $Current(p10),ROTH_IRA-1__agg_nom_med $Current(p90),ROTH_IRA-1__agg_nom_med NominalYoY(mean),ROTH_IRA-1__agg_nom_med RealYoY(mean),ROTH_IRA-1__agg_real $Current(mean),ROTH_IRA-1__agg_real $Current(median),ROTH_IRA-1__agg_real $Current(p10),ROTH_IRA-1__agg_real $Current(p90),ROTH_IRA-1__agg_real NominalYoY(mean),ROTH_IRA-1__agg_real RealYoY(mean),ROTH_IRA-1__inv_med $Current(mean),ROTH_IRA-1__inv_med $Current(median),ROTH_IRA-1__inv_med $Current(p10),ROTH_IRA-1__inv_med $Current(p90),ROTH_IRA-1__inv_med NominalYoY(mean),ROTH_IRA-1__inv_med RealYoY(mean),ROTH_IRA-2 $Current(mean),ROTH_IRA-2 $Current(median),ROTH_IRA-2 $Current(p10),ROTH_IRA-2 $Current(p90),ROTH_IRA-2 NominalYoY(mean),ROTH_IRA-2 RealYoY(mean),ROTH_IRA-2__agg_nom $Current(mean),ROTH_IRA-2__agg_nom $Current(median),ROTH_IRA-2__agg_nom $Current(p10),ROTH_IRA-2__agg_nom $Current(p90),ROTH_IRA-2__agg_nom NominalYoY(mean),ROTH_IRA-2__agg_nom RealYoY(mean),ROTH_IRA-2__agg_nom_med $Current(mean),ROTH_IRA-2__agg_nom_med $Current(median),ROTH_IRA-2__agg_nom_med $Current(p10),ROTH_IRA-2__agg_nom_med $Current(p90),ROTH_IRA-2__agg_nom_med NominalYoY(mean),ROTH_IRA-2__agg_nom_med RealYoY(mean),ROTH_IRA-2__agg_real $Current(mean),ROTH_IRA-2__agg_real $Current(median),ROTH_IRA-2__agg_real $Current(p10),ROTH_IRA-2__agg_real $Current(p90),ROTH_IRA-2__agg_real NominalYoY(mean),ROTH_IRA-2__agg_real RealYoY(mean),ROTH_IRA-2__inv_med $Current(mean),ROTH_IRA-2__inv_med $Current(median),ROTH_IRA-2__inv_med $Current(p10),ROTH_IRA-2__inv_med $Current(p90),ROTH_IRA-2__inv_med NominalYoY(mean),ROTH_IRA-2__inv_med RealYoY(mean),TRAD_IRA-1 $Current(mean),TRAD_IRA-1 $Current(median),TRAD_IRA-1 $Current(p10),TRAD_IRA-1 $Current(p90),TRAD_IRA-1 NominalYoY(mean),TRAD_IRA-1 RealYoY(mean),TRAD_IRA-1__agg_nom $Current(mean),TRAD_IRA-1__agg_nom $Current(median),TRAD_IRA-1__agg_nom $Current(p10),TRAD_IRA-1__agg_nom $Current(p90),TRAD_IRA-1__agg_nom NominalYoY(mean),TRAD_IRA-1__agg_nom RealYoY(mean),TRAD_IRA-1__agg_nom_med $Current(mean),TRAD_IRA-1__agg_nom_med $Current(median),TRAD_IRA-1__agg_nom_med $Current(p10),TRAD_IRA-1__agg_nom_med $Current(p90),TRAD_IRA-1__agg_nom_med NominalYoY(mean),TRAD_IRA-1__agg_nom_med RealYoY(mean),TRAD_IRA-1__agg_real $Current(mean),TRAD_IRA-1__agg_real $Current(median),TRAD_IRA-1__agg_real $Current(p10),TRAD_IRA-1__agg_real $Current(p90),TRAD_IRA-1__agg_real NominalYoY(mean),TRAD_IRA-1__agg_real RealYoY(mean),TRAD_IRA-1__inv_med $Current(mean),TRAD_IRA-1__inv_med $Current(median),TRAD_IRA-1__inv_med $Current(p10),TRAD_IRA-1__inv_med $Current(p90),TRAD_IRA-1__inv_med NominalYoY(mean),TRAD_IRA-1__inv_med RealYoY(mean),TRAD_IRA-2 $Current(mean),TRAD_IRA-2 $Current(median),TRAD_IRA-2 $Current(p10),TRAD_IRA-2 $Current(p90),TRAD_IRA-2 NominalYoY(mean),TRAD_IRA-2 RealYoY(mean),TRAD_IRA-2__agg_nom $Current(mean),TRAD_IRA-2__agg_nom $Current(median),TRAD_IRA-2__agg_nom $Current(p10),TRAD_IRA-2__agg_nom $Current(p90),TRAD_IRA-2__agg_nom NominalYoY(mean),TRAD_IRA-2__agg_nom RealYoY(mean),TRAD_IRA-2__agg_nom_med $Current(mean),TRAD_IRA-2__agg_nom_med $Current(median),TRAD_IRA-2__agg_nom_med $Current(p10),TRAD_IRA-2__agg_nom_med $Current(p90),TRAD_IRA-2__agg_nom_med NominalYoY(mean),TRAD_IRA-2__agg_nom_med RealYoY(mean),TRAD_IRA-2__agg_real $Current(mean),TRAD_IRA-2__agg_real $Current(median),TRAD_IRA-2__agg_real $Current(p10),TRAD_IRA-2__agg_real $Current(p90),TRAD_IRA-2__agg_real NominalYoY(mean),TRAD_IRA-2__agg_real RealYoY(mean),TRAD_IRA-2__inv_med $Current(mean),TRAD_IRA-2__inv_med $Current(median),TRAD_IRA-2__inv_med $Current(p10),TRAD_IRA-2__inv_med $Current(p90),TRAD_IRA-2__inv_med NominalYoY(mean),TRAD_IRA-2__inv_med RealYoY(mean)
1,504242,503238,483824,523152,5.71%,2.63%,,,,,3.87%,,,,,,3.67%,,,,,,0.85%,,,,,,5.50%,,255350,254848,245140,264805,5.71%,2.63%,,,,,5.20%,,,,,,5.00%,,,,,,2.14%,,,,,,5.50%,,295273,295361,283573,308642,7.47%,4.34%,,,,,21.65%,,,,,,21.69%,,,,,,18.11%,,,,,,7.51%,,141731,141773,136115,148148,7.47%,4.34%,,,,,21.65%,,,,,,21.69%,,,,,,18.11%,,,,,,7.51%,,3398851,3388855,3241424,3539217,6.41%,3.31%,,,,,0.02%,,,,,,-0.27%,,,,,,-2.89%,,,,,,6.12%,,1329287,1325574,1270814,1381423,6.41%,3.31%,,,,,5.32%,,,,,,5.03%,,,,,,2.25%,,,,,,6.12%,
2,514457,511450,485576,554425,6.42%,3.32%,,,,,5.08%,,,,,,4.40%,,,,,,2.02%,,,,,,5.71%,,263817,262317,249323,283942,6.42%,3.32%,,,,,6.41%,,,,,,5.70%,,,,,,3.31%,,,,,,5.71%,,344869,344029,326043,363892,8.28%,5.13%,,,,,20.30%,,,,,,20.67%,,,,,,16.80%,,,,,,8.36%,,165537,165134,156500,174668,8.28%,5.13%,,,,,20.30%,,,,,,20.67%,,,,,,16.80%,,,,,,8.36%,,3511055,3484536,3317294,3785673,7.30%,4.17%,,,,,6.40%,,,,,,5.87%,,,,,,3.30%,,,,,,6.81%,,1370963,1361113,1298995,1472964,7.30%,4.17%,,,,,6.23%,,,,,,5.73%,,,,,,3.13%,,,,,,6.81%,
3,530450,527302,493656,574545,6.78%,4.38%,,,,,5.48%,,,,,,5.56%,,,,,,3.11%,,,,,,6.84%,,275375,273977,256681,297577,6.78%,4.38%,,,,,6.79%,,,,,,6.83%,,,,,,4.39%,,,,,,6.84%,,401982,400844,381963,427968,9.05%,6.59%,,,,,19.28%,,,,,,19.23%,,,,,,16.59%,,,,,,8.83%,,192951,192405,183342,205424,9.05%,6.59%,,,,,19.28%,,,,,,19.23%,,,,,,16.59%,,,,,,8.83%,,3665307,3648420,3397533,4000386,7.61%,5.19%,,,,,6.80%,,,,,,6.84%,,,,,,4.40%,,,,,,7.64%,,1428257,1421984,1328798,1552715,7.61%,5.19%,,,,,6.58%,,,,,,6.62%,,,,,,4.18%,,,,,,7.64%,
4,542447,536608,501193,589468,5.88%,3.50%,,,,,4.61%,,,,,,4.82%,,,,,,2.26%,,,,,,6.06%,,285017,282122,263966,308708,5.88%,3.50%,,,,,5.89%,,,,,,6.07%,,,,,,3.51%,,,,,,6.06%,,459445,458683,433061,486275,8.19%,5.76%,,,,,16.97%,,,,,,16.60%,,,,,,14.34%,,,,,,7.84%,,220534,220168,207869,233412,8.19%,5.76%,,,,,16.97%,,,,,,16.60%,,,,,,14.34%,,,,,,7.84%,,3797062,3769443,3521883,4114973,6.80%,4.40%,,,,,5.98%,,,,,,6.18%,,,,,,3.60%,,,,,,6.96%,,1477194,1466936,1374985,1595275,6.80%,4.40%,,,,,5.81%,,,,,,6.00%,,,,,,3.43%,,,,,,6.96%,
5,555093,552521,500939,615290,5.89%,3.51%,,,,,4.64%,,,,,,4.59%,,,,,,2.29%,,,,,,5.82%,,295134,293847,267292,326125,5.89%,3.51%,,,,,5.89%,,,,,,5.82%,,,,,,3.51%,,,,,,5.82%,,519539,517329,485852,550366,8.00%,5.57%,,,,,15.68%,,,,,,15.54%,,,,,,13.08%,,,,,,7.74%,,249378,248317,233209,264175,8.00%,5.57%,,,,,15.68%,,,,,,15.54%,,,,,,13.08%,,,,,,7.74%,,3931644,3914529,3546570,4389619,6.67%,4.28%,,,,,5.87%,,,,,,5.70%,,,,,,3.49%,,,,,,6.54%,,1527182,1520825,1384154,1697287,6.67%,4.28%,,,,,5.71%,,,,,,5.54%,,,,,,3.34%,,,,,,6.54%,
6,570336,562120,510466,649639,6.29%,3.90%,,,,,5.07%,,,,,,4.57%,,,,,,2.70%,,,,,,5.91%,,306769,302544,275619,347602,6.29%,3.90%,,,,,6.30%,,,,,,5.92%,,,,,,3.91%,,,,,,5.91%,,583406,574490,542793,638666,8.07%,5.64%,,,,,14.87%,,,,,,14.33%,,,,,,12.28%,,,,,,7.48%,,280035,275755,260540,306559,8.07%,5.64%,,,,,14.87%,,,,,,14.33%,,,,,,12.28%,,,,,,7.48%,,4087414,4055412,3673919,4609243,7.08%,4.67%,,,,,6.33%,,,,,,5.87%,,,,,,3.94%,,,,,,6.66%,,1585039,1573153,1431455,1778861,7.08%,4.67%,,,,,6.15%,,,,,,5.71%,,,,,,3.76%,,,,,,6.66%,
7,588784,575602,521217,682003,6.79%,4.39%,,,,,5.60%,,,,,,5.71%,,,,,,3.22%,,,,,,6.88%,,320284,313713,284977,367575,6.79%,4.39%,,,,,6.80%,,,,,,6.90%,,,,,,4.40%,,,,,,6.88%,,652259,642261,603371,720090,8.36%,5.93%,,,,,14.43%,,,,,,14.57%,,,,,,11.85%,,,,,,8.34%,,313084,308285,289618,345643,8.36%,5.93%,,,,,14.43%,,,,,,14.57%,,,,,,11.85%,,,,,,8.34%,,4272742,4195947,3819781,4926768,7.63%,5.21%,,,,,6.93%,,,,,,6.97%,,,,,,4.53%,,,,,,7.65%,,1653875,1625351,1485633,1896799,7.63%,5.21%,,,,,6.74%,,,,,,6.78%,,,,,,4.34%,,,,,,7.65%,
8,608710,598850,534247,695820,6.95%,4.55%,,,,,5.79%,,,,,,5.83%,,,,,,3.41%,,,,,,7.07%,,334781,330065,296510,379726,6.95%,4.55%,,,,,6.97%,,,,,,7.09%,,,,,,4.57%,,,,,,7.07%,,726821,718217,670336,794903,8.62%,6.17%,,,,,14.04%,,,,,,13.70%,,,,,,11.48%,,,,,,8.18%,,348874,344744,321761,381553,8.62%,6.17%,,,,,14.04%,,,,,,13.70%,,,,,,11.48%,,,,,,8.18%,,4470247,4405255,3876084,5091936,7.72%,5.30%,,,,,7.06%,,,,,,7.01%,,,,,,4.65%,,,,,,7.67%,,1727234,1703095,1506545,1958147,7.72%,5.30%,,,,,6.86%,,,,,,6.84%,,,,,,4.46%,,,,,,7.67%,
9,627851,625634,545048,732730,6.61%,4.21%,,,,,5.48%,,,,,,5.39%,,,,,,3.11%,,,,,,6.63%,,349021,348353,305478,404787,6.61%,4.21%,,,,,6.63%,,,,,,6.64%,,,,,,4.23%,,,,,,6.63%,,806410,800771,726606,897384,8.62%,6.18%,,,,,13.49%,,,,,,13.32%,,,,,,10.94%,,,,,,8.33%,,387077,384370,348771,430744,8.62%,6.18%,,,,,13.49%,,,,,,13.32%,,,,,,10.94%,,,,,,8.33%,,4626962,4592729,3970429,5343026,7.42%,5.01%,,,,,5.84%,,,,,,5.52%,,,,,,3.46%,,,,,,7.06%,,1800300,1787585,1556445,2066267,7.42%,5.01%,,,,,6.60%,,,,,,6.27%,,,,,,4.20%,,,,,,7.06%,
10,649523,649039,548860,763908,6.80%,4.40%,,,,,5.60%,,,,,,5.40%,,,,,,3.23%,,,,,,6.86%,,361020,361561,306912,418525,6.80%,4.40%,,,,,5.60%,,,,,,5.40%,,,,,,3.23%,,,,,,6.86%,,856115,849811,765286,960390,8.63%,6.18%,,,,,8.63%,,,,,,8.94%,,,,,,6.18%,,,,,,8.94%,,410935,407909,367337,460987,8.63%,6.18%,,,,,8.63%,,,,,,8.94%,,,,,,6.18%,,,,,,8.94%,,4731400,4693610,4073254,5464542,7.62%,5.20%,,,,,4.64%,,,,,,4.69%,,,,,,2.29%,,,,,,7.74%,,1816806,1802769,1572351,2089115,7.62%,5.20%,,,,,3.25%,,,,,,3.36%,,,,,,0.93%,,,,,,7.74%,
