Year,BROKERAGE-1 $Future(mean),BROKERAGE-1 $Future(median),BROKERAGE-1 $Future(p10),BROKERAGE-1 $Future(p90),BROKERAGE-1 NominalYoY(mean),BROKERAGE-1 RealYoY(mean),BROKERAGE-1__agg_nom $Future(mean),BROKERAGE-1__agg_nom $Future(median),BROKERAGE-1__agg_nom $Future(p10),BROKERAGE-1__agg_nom $Future(p90),BROKERAGE-1__agg_nom NominalYoY(mean),BROKERAGE-1__agg_nom RealYoY(mean),BROKERAGE-1__agg_nom_med $Future(mean),BROKERAGE-1__agg_nom_med $Future(median),BROKERAGE-1__agg_nom_med $Future(p10),BROKERAGE-1__agg_nom_med $Future(p90),BROKERAGE-1__agg_nom_med NominalYoY(mean),BROKERAGE-1__agg_nom_med RealYoY(mean),BROKERAGE-1__agg_real $Future(mean),BROKERAGE-1__agg_real $Future(median),BROKERAGE-1__agg_real $Future(p10),BROKERAGE-1__agg_real $Future(p90),BROKERAGE-1__agg_real NominalYoY(mean),BROKERAGE-1__agg_real RealYoY(mean),BROKERAGE-1__inv_med $Future(mean),BROKERAGE-1__inv_med $Future(median),BROKERAGE-1__inv_med $Future(p10),BROKERAGE-1__inv_med $Future(p90),BROKERAGE-1__inv_med NominalYoY(mean),BROKERAGE-1__inv_med RealYoY(mean),BROKERAGE-2 $Future(mean),BROKERAGE-2 $Future(median),BROKERAGE-2 $Future(p10),BROKERAGE-2 $Future(p90),BROKERAGE-2 NominalYoY(mean),BROKERAGE-2 RealYoY(mean),BROKERAGE-2__agg_nom $Future(mean),BROKERAGE-2__agg_nom $Future(median),BROKERAGE-2__agg_nom $Future(p10),BROKERAGE-2__agg_nom $Future(p90),BROKERAGE-2__agg_nom NominalYoY(mean),BROKERAGE-2__agg_nom RealYoY(mean),BROKERAGE-2__agg_nom_med $Future(mean),BROKERAGE-2__agg_nom_med $Future(median),BROKERAGE-2__agg_nom_med $Future(p10),BROKERAGE-2__agg_nom_med $Future(p90),BROKERAGE-2__agg_nom_med NominalYoY(mean),BROKERAGE-2__agg_nom_med RealYoY(mean),BROKERAGE-2__agg_real $Future(mean),BROKERAGE-2__agg_real $Future(median),BROKERAGE-2__agg_real $Future(p10),BROKERAGE-2__agg_real $Future(p90),BROKERAGE-2__agg_real NominalYoY(mean),BROKERAGE-2__agg_real RealYoY(mean),BROKERAGE-2__inv_med $Future(mean),BROKERAGE-2__inv_med $Future(median),BROKERAGE-2__inv_med $Future(p10),BROKERAGE-2__inv_med $Future(p90),BROKERAGE-2__inv_med NominalYoY(mean),BROKERAGE-2__inv_med RealYoY(mean),ROTH_IRA-1 $Future(mean),ROTH_IRA-1 $Future(median),ROTH_IRA-1 $Future(p10),ROTH_IRA-1 $Future(p90),ROTH_IRA-1 NominalYoY(mean),ROTH_IRA-1 RealYoY(mean),ROTH_IRA-1__agg_nom $Future(mean),ROTH_IRA-1__agg_nom $Future(median),ROTH_IRA-1__agg_nom $Future(p10),ROTH_IRA-1__agg_nom $Future(p90),ROTH_IRA-1__agg_nom NominalYoY(mean),ROTH_IRA-1__agg_nom RealYoY(mean),ROTH_IRA-1__agg_nom_med $Future(mean),ROTH_IRA-1__agg_nom_med $Future(median),ROTH_IRA-1__agg_nom_med $Future(p10),ROTH_IRA-1__agg_nom_med $Future(p90),ROTH_IRA-1__agg_nom_med NominalYoY(mean),ROTH_IRA-1__agg_nom_med RealYoY(mean),ROTH_IRA-1__agg_real $Future(mean),ROTH_IRA-1__agg_real $Future(median),ROTH_IRA-1__agg_real $Future(p10),ROTH_IRA-1__agg_real $Future(p90),ROTH_IRA-1__agg_real NominalYoY(mean),ROTH_IRA-1__agg_real RealYoY(mean),ROTH_IRA-1__inv_med $Future(mean),ROTH_IRA-1__inv_med $Future(median),ROTH_IRA-1__inv_med $Future(p10),ROTH_IRA-1__inv_med $Future(p90),ROTH_IRA-1__inv_med NominalYoY(mean),ROTH_IRA-1__inv_med RealYoY(mean),ROTH_IRA-2 $Future(mean),ROTH_IRA-2 $Future(median),ROTH_IRA-2 $Future(p10),ROTH_IRA-2 $Future(p90),ROTH_IRA-2 NominalYoY(mean),ROTH_IRA-2 RealYoY(mean),ROTH_IRA-2__agg_nom $Future(mean),ROTH_IRA-2__agg_nom $Future(median),ROTH_IRA-2__agg_nom $Future(p10),ROTH_IRA-2__agg_nom $Future(p90),ROTH_IRA-2__agg_nom NominalYoY(mean),ROTH_IRA-2__agg_nom RealYoY(mean),ROTH_IRA-2__agg_nom_med $Future(mean),ROTH_IRA-2__agg_nom_med $Future(median),ROTH_IRA-2__agg_nom_med $Future(p10),ROTH_IRA-2__agg_nom_med $Future(p90),ROTH_IRA-2__agg_nom_med NominalYoY(mean),ROTH_IRA-2__agg_nom_med RealYoY(mean),ROTH_IRA-2__agg_real $Future(mean),ROTH_IRA-2__agg_real $Future(median),ROTH_IRA-2__agg_real $Future(p10),ROTH_IRA-2__agg_real $Future(p90),ROTH_IRA-2__agg_real NominalYoY(mean),ROTH_IRA-2__agg_real RealYoY(mean),ROTH_IRA-2__inv_med $Future(mean),ROTH_IRA-2__inv_med $Future(median),ROTH_IRA-2__inv_med $Future(p10),ROTH_IRA-2__inv_med $Future(p90),ROTH_IRA-2__inv_med NominalYoY(mean),ROTH_IRA-2__inv_med RealYoY(mean),TRAD_IRA-1 $Future(mean),TRAD_IRA-1 $Future(median),TRAD_IRA-1 $Future(p10),TRAD_IRA-1 $Future(p90),TRAD_IRA-1 NominalYoY(mean),TRAD_IRA-1 RealYoY(mean),TRAD_IRA-1__agg_nom $Future(mean),TRAD_IRA-1__agg_nom $Future(median),TRAD_IRA-1__agg_nom $Future(p10),TRAD_IRA-1__agg_nom $Future(p90),TRAD_IRA-1__agg_nom NominalYoY(mean),TRAD_IRA-1__agg_nom RealYoY(mean),TRAD_IRA-1__agg_nom_med $Future(mean),TRAD_IRA-1__agg_nom_med $Future(median),TRAD_IRA-1__agg_nom_med $Future(p10),TRAD_IRA-1__agg_nom_med $Future(p90),TRAD_IRA-1__agg_nom_med NominalYoY(mean),TRAD_IRA-1__agg_nom_med RealYoY(mean),TRAD_IRA-1__agg_real $Future(mean),TRAD_IRA-1__agg_real $Future(median),TRAD_IRA-1__agg_real $Future(p10),TRAD_IRA-1__agg_real $Future(p90),TRAD_IRA-1__agg_real NominalYoY(mean),TRAD_IRA-1__agg_real RealYoY(mean),TRAD_IRA-1__inv_med $Future(mean),TRAD_IRA-1__inv_med $Future(median),TRAD_IRA-1__inv_med $Future(p10),TRAD_IRA-1__inv_med $Future(p90),TRAD_IRA-1__inv_med NominalYoY(mean),TRAD_IRA-1__inv_med RealYoY(mean),TRAD_IRA-2 $Future(mean),TRAD_IRA-2 $Future(median),TRAD_IRA-2 $Future(p10),TRAD_IRA-2 $Future(p90),TRAD_IRA-2 NominalYoY(mean),TRAD_IRA-2 RealYoY(mean),TRAD_IRA-2__agg_nom $Future(mean),TRAD_IRA-2__agg_nom $Future(median),TRAD_IRA-2__agg_nom $Future(p10),TRAD_IRA-2__agg_nom $Future(p90),TRAD_IRA-2__agg_nom NominalYoY(mean),TRAD_IRA-2__agg_nom RealYoY(mean),TRAD_IRA-2__agg_nom_med $Future(mean),TRAD_IRA-2__agg_nom_med $Future(median),TRAD_IRA-2__agg_nom_med $Future(p10),TRAD_IRA-2__agg_nom_med $Future(p90),TRAD_IRA-2__agg_nom_med NominalYoY(mean),TRAD_IRA-2__agg_nom_med RealYoY(mean),TRAD_IRA-2__agg_real $Future(mean),TRAD_IRA-2__agg_real $Future(median),TRAD_IRA-2__agg_real $Future(p10),TRAD_IRA-2__agg_real $Future(p90),TRAD_IRA-2__agg_real NominalYoY(mean),TRAD_IRA-2__agg_real RealYoY(mean),TRAD_IRA-2__inv_med $Future(mean),TRAD_IRA-2__inv_med $Future(median),TRAD_IRA-2__inv_med $Future(p10),TRAD_IRA-2__inv_med $Future(p90),TRAD_IRA-2__inv_med NominalYoY(mean),TRAD_IRA-2__inv_med RealYoY(mean)
1,442846,441029,422854,465502,5.80%,2.72%,,,,,-11.43%,,,,,,-11.79%,,,,,,-14.01%,,,,,,5.43%,,262275,261402,252269,273581,5.80%,2.72%,,,,,4.91%,,,,,,4.56%,,,,,,1.85%,,,,,,5.43%,,268902,269634,256508,282218,7.56%,4.43%,,,,,7.56%,,,,,,7.85%,,,,,,4.43%,,,,,,7.85%,,129073,129424,123123,135465,7.56%,4.43%,,,,,7.56%,,,,,,7.85%,,,,,,4.43%,,,,,,7.85%,,3727899,3717512,3575136,3880449,6.51%,3.41%,,,,,6.51%,,,,,,6.21%,,,,,,3.41%,,,,,,6.21%,,1384648,1380790,1327907,1441309,6.51%,3.41%,,,,,6.51%,,,,,,6.21%,,,,,,3.41%,,,,,,6.21%,
2,473583,473368,439335,515007,6.33%,3.24%,,,,,6.92%,,,,,,6.86%,,,,,,3.80%,,,,,,6.24%,,278858,278763,261737,299575,6.33%,3.24%,,,,,6.31%,,,,,,6.27%,,,,,,3.21%,,,,,,6.24%,,290944,291649,269825,311940,8.17%,5.02%,,,,,8.17%,,,,,,8.49%,,,,,,5.02%,,,,,,8.49%,,139653,139991,129516,149731,8.17%,5.02%,,,,,8.17%,,,,,,8.49%,,,,,,5.02%,,,,,,8.49%,,3997101,3982980,3756752,4285045,7.21%,4.08%,,,,,7.21%,,,,,,7.21%,,,,,,4.08%,,,,,,7.21%,,1484637,1479392,1395365,1591588,7.21%,4.08%,,,,,7.21%,,,,,,7.21%,,,,,,4.08%,,,,,,7.21%,
3,509108,509973,466325,554279,6.71%,4.31%,,,,,7.51%,,,,,,7.49%,,,,,,5.09%,,,,,,6.74%,,297592,298019,276174,320191,6.71%,4.31%,,,,,6.72%,,,,,,6.74%,,,,,,4.32%,,,,,,6.74%,,316902,318058,294749,341262,8.94%,6.49%,,,,,8.94%,,,,,,8.72%,,,,,,6.49%,,,,,,8.72%,,152113,152668,141479,163805,8.94%,6.49%,,,,,8.94%,,,,,,8.72%,,,,,,6.49%,,,,,,8.72%,,4297795,4300916,3983008,4625555,7.53%,5.11%,,,,,7.53%,,,,,,7.23%,,,,,,5.11%,,,,,,7.23%,,1596323,1597483,1479403,1718063,7.53%,5.11%,,,,,7.53%,,,,,,7.23%,,,,,,5.11%,,,,,,7.23%,
4,543013,539424,490374,594792,6.02%,3.64%,,,,,6.67%,,,,,,6.59%,,,,,,4.27%,,,,,,5.94%,,315541,313739,289197,341450,6.02%,3.64%,,,,,6.04%,,,,,,5.97%,,,,,,3.65%,,,,,,5.94%,,343328,344061,315404,367959,8.37%,5.93%,,,,,8.37%,,,,,,7.83%,,,,,,5.93%,,,,,,7.83%,,164797,165149,151394,176620,8.37%,5.93%,,,,,8.37%,,,,,,7.83%,,,,,,5.93%,,,,,,7.83%,,4596369,4581339,4247080,4943624,6.96%,4.55%,,,,,6.96%,,,,,,6.89%,,,,,,4.55%,,,,,,6.89%,,1707222,1701640,1577487,1836203,6.96%,4.55%,,,,,6.96%,,,,,,6.89%,,,,,,4.55%,,,,,,6.89%,
5,578714,579034,513132,649707,5.93%,3.55%,,,,,6.54%,,,,,,6.34%,,,,,,4.14%,,,,,,5.77%,,334412,334565,301580,369967,5.93%,3.55%,,,,,5.95%,,,,,,5.76%,,,,,,3.57%,,,,,,5.77%,,370951,370164,338215,406246,8.04%,5.61%,,,,,8.04%,,,,,,7.76%,,,,,,5.61%,,,,,,7.76%,,178056,177678,162343,194998,8.04%,5.61%,,,,,8.04%,,,,,,7.76%,,,,,,5.61%,,,,,,7.76%,,4905745,4891612,4434027,5360237,6.70%,4.30%,,,,,6.70%,,,,,,6.56%,,,,,,4.30%,,,,,,6.56%,,1822134,1816884,1646924,1990945,6.70%,4.30%,,,,,6.70%,,,,,,6.56%,,,,,,4.30%,,,,,,6.56%,
6,618845,614642,545097,711979,6.26%,3.87%,,,,,6.91%,,,,,,6.28%,,,,,,4.51%,,,,,,5.74%,,355527,353420,318604,402138,6.26%,3.87%,,,,,6.29%,,,,,,5.77%,,,,,,3.90%,,,,,,5.74%,,400811,396072,363837,451375,8.04%,5.61%,,,,,8.04%,,,,,,7.61%,,,,,,5.61%,,,,,,7.61%,,192389,190114,174642,216660,8.04%,5.61%,,,,,8.04%,,,,,,7.61%,,,,,,5.61%,,,,,,7.61%,,5251673,5227001,4730471,5907863,7.05%,4.64%,,,,,7.05%,,,,,,6.55%,,,,,,4.64%,,,,,,6.55%,,1950621,1941457,1757032,2194349,7.05%,4.64%,,,,,7.05%,,,,,,6.55%,,,,,,4.64%,,,,,,6.55%,
7,664527,652868,583017,779519,6.69%,4.30%,,,,,7.39%,,,,,,7.33%,,,,,,4.97%,,,,,,6.65%,,379442,373630,338661,436989,6.69%,4.30%,,,,,6.73%,,,,,,6.69%,,,,,,4.33%,,,,,,6.65%,,433780,427112,394877,488464,8.26%,5.82%,,,,,8.26%,,,,,,8.35%,,,,,,5.82%,,,,,,8.35%,,208214,205014,189541,234463,8.26%,5.82%,,,,,8.26%,,,,,,8.35%,,,,,,5.82%,,,,,,8.35%,,5647764,5586924,5061859,6494081,7.55%,5.13%,,,,,7.55%,,,,,,7.70%,,,,,,5.13%,,,,,,7.70%,,2097741,2075143,1880119,2412087,7.55%,5.13%,,,,,7.55%,,,,,,7.70%,,,,,,5.13%,,,,,,7.70%,
8,716309,709442,621224,841914,7.10%,4.69%,,,,,7.83%,,,,,,7.70%,,,,,,5.40%,,,,,,7.05%,,406434,403000,358844,469293,7.10%,4.69%,,,,,7.13%,,,,,,7.08%,,,,,,4.72%,,,,,,7.05%,,472055,462946,421206,531109,8.82%,6.37%,,,,,8.82%,,,,,,8.73%,,,,,,6.37%,,,,,,8.73%,,226586,222214,202179,254932,8.82%,6.37%,,,,,8.82%,,,,,,8.73%,,,,,,6.37%,,,,,,8.73%,,6092682,6039919,5362880,6990058,7.88%,5.46%,,,,,7.88%,,,,,,7.70%,,,,,,5.46%,,,,,,7.70%,,2262996,2243398,1991926,2596307,7.88%,5.46%,,,,,7.88%,,,,,,7.70%,,,,,,5.46%,,,,,,7.70%,
9,768623,762387,655938,898243,6.65%,4.25%,,,,,7.27%,,,,,,7.09%,,,,,,4.86%,,,,,,6.45%,,433717,430600,377322,498578,6.65%,4.25%,,,,,6.68%,,,,,,6.48%,,,,,,4.28%,,,,,,6.45%,,513137,508182,452492,578350,8.67%,6.23%,,,,,8.67%,,,,,,8.37%,,,,,,6.23%,,,,,,8.37%,,246306,243927,217196,277608,8.67%,6.23%,,,,,8.67%,,,,,,8.37%,,,,,,6.23%,,,,,,8.37%,,6548336,6460403,5707326,7485421,7.45%,5.03%,,,,,7.45%,,,,,,7.13%,,,,,,5.03%,,,,,,7.13%,,2432239,2399578,2119863,2780299,7.45%,5.03%,,,,,7.45%,,,,,,7.13%,,,,,,5.03%,,,,,,7.13%,
10,825642,824345,701851,965261,6.80%,4.40%,,,,,7.42%,,,,,,7.29%,,,,,,5.00%,,,,,,6.59%,,463378,462733,401429,533239,6.80%,4.40%,,,,,6.83%,,,,,,6.63%,,,,,,4.43%,,,,,,6.59%,,557646,543899,482255,641397,8.68%,6.23%,,,,,8.68%,,,,,,8.99%,,,,,,6.23%,,,,,,8.99%,,267670,261071,231482,307870,8.68%,6.23%,,,,,8.68%,,,,,,8.99%,,,,,,6.23%,,,,,,8.99%,,7048828,6964663,6004552,8104493,7.63%,5.21%,,,,,7.63%,,,,,,7.70%,,,,,,5.21%,,,,,,7.70%,,2618136,2586875,2230262,3010240,7.63%,5.21%,,,,,7.63%,,,,,,7.70%,,,,,,5.21%,,,,,,7.70%,
