Year,BROKERAGE-1 $Current(mean),BROKERAGE-1 $Current(median),BROKERAGE-1 $Current(p10),BROKERAGE-1 $Current(p90),BROKERAGE-1 NominalYoY(mean),BROKERAGE-1 RealYoY(mean),BROKERAGE-1__agg_nom $Current(mean),BROKERAGE-1__agg_nom $Current(median),BROKERAGE-1__agg_nom $Current(p10),BROKERAGE-1__agg_nom $Current(p90),BROKERAGE-1__agg_nom NominalYoY(mean),BROKERAGE-1__agg_nom RealYoY(mean),BROKERAGE-1__agg_nom_med $Current(mean),BROKERAGE-1__agg_nom_med $Current(median),BROKERAGE-1__agg_nom_med $Current(p10),BROKERAGE-1__agg_nom_med $Current(p90),BROKERAGE-1__agg_nom_med NominalYoY(mean),BROKERAGE-1__agg_nom_med RealYoY(mean),BROKERAGE-1__agg_real $Current(mean),BROKERAGE-1__agg_real $Current(median),BROKERAGE-1__agg_real $Current(p10),BROKERAGE-1__agg_real $Current(p90),BROKERAGE-1__agg_real NominalYoY(mean),BROKERAGE-1__agg_real RealYoY(mean),BROKERAGE-1__inv_med $Current(mean),BROKERAGE-1__inv_med $Current(median),BROKERAGE-1__inv_med $Current(p10),BROKERAGE-1__inv_med $Current(p90),BROKERAGE-1__inv_med NominalYoY(mean),BROKERAGE-1__inv_med RealYoY(mean),BROKERAGE-2 $Current(mean),BROKERAGE-2 $Current(median),BROKERAGE-2 $Current(p10),BROKERAGE-2 $Current(p90),BROKERAGE-2 NominalYoY(mean),BROKERAGE-2 RealYoY(mean),BROKERAGE-2__agg_nom $Current(mean),BROKERAGE-2__agg_nom $Current(median),BROKERAGE-2__agg_nom $Current(p10),BROKERAGE-2__agg_nom $Current(p90),BROKERAGE-2__agg_nom NominalYoY(mean),BROKERAGE-2__agg_nom RealYoY(mean),BROKERAGE-2__agg_nom_med $Current(mean),BROKERAGE-2__agg_nom_med $Current(median),BROKERAGE-2__agg_nom_med $Current(p10),BROKERAGE-2__agg_nom_med $Current(p90),BROKERAGE-2__agg_nom_med NominalYoY(mean),BROKERAGE-2__agg_nom_med RealYoY(mean),BROKERAGE-2__agg_real $Current(mean),BROKERAGE-2__agg_real $Current(median),BROKERAGE-2__agg_real $Current(p10),BROKERAGE-2__agg_real $Current(p90),BROKERAGE-2__agg_real NominalYoY(mean),BROKERAGE-2__agg_real RealYoY(mean),BROKERAGE-2__inv_med $Current(mean),BROKERAGE-2__inv_med $Current(median),BROKERAGE-2__inv_med $Current(p10),BROKERAGE-2__inv_med $Current(p90),BROKERAGE-2__inv_med NominalYoY(mean),BROKERAGE-2__inv_med RealYoY(mean),ROTH_IRA-1 $Current(mean),ROTH_IRA-1 $Current(median),ROTH_IRA-1 $Current(p10),ROTH_IRA-1 $Current(p90),ROTH_IRA-1 NominalYoY(mean),ROTH_IRA-1 RealYoY(mean),ROTH_IRA-1__agg_nom $Current(mean),ROTH_IRA-1__agg_nom $Current(median),ROTH_IRA-1__agg_nom $Current(p10),ROTH_IRA-1__agg_nom $Current(p90),ROTH_IRA-1__agg_nom NominalYoY(mean),ROTH_IRA-1__agg_nom RealYoY(mean),ROTH_IRA-1__agg_nom_med $Current(mean),ROTH_IRA-1__agg_nom_med $Current(median),ROTH_IRA-1__agg_nom_med $Current(p10),ROTH_IRA-1__agg_nom_med $Current(p90),ROTH_IRA-1__agg_nom_med NominalYoY(mean),ROTH_IRA-1__agg_nom_med RealYoY(mean),ROTH_IRA-1__agg_real $Current(mean),ROTH_IRA-1__agg_real $Current(median),ROTH_IRA-1__agg_real $Current(p10),ROTH_IRA-1__agg_real $Current(p90),ROTH_IRA-1__agg_real NominalYoY(mean),ROTH_IRA-1__agg_real RealYoY(mean),ROTH_IRA-1__inv_med $Current(mean),ROTH_IRA-1__inv_med $Current(median),ROTH_IRA-1__inv_med $Current(p10),ROTH_IRA-1__inv_med $Current(p90),ROTH_IRA-1__inv_med NominalYoY(mean),ROTH_IRA-1__inv_med RealYoY(mean),ROTH_IRA-2 $Current(mean),ROTH_IRA-2 $Current(median),ROTH_IRA-2 $Current(p10),ROTH_IRA-2 $Current(p90),ROTH_IRA-2 NominalYoY(mean),ROTH_IRA-2 RealYoY(mean),ROTH_IRA-2__agg_nom $Current(mean),ROTH_IRA-2__agg_nom $Current(median),ROTH_IRA-2__agg_nom $Current(p10),ROTH_IRA-2__agg_nom $Current(p90),ROTH_IRA-2__agg_nom NominalYoY(mean),ROTH_IRA-2__agg_nom RealYoY(mean),ROTH_IRA-2__agg_nom_med $Current(mean),ROTH_IRA-2__agg_nom_med $Current(median),ROTH_IRA-2__agg_nom_med $Current(p10),ROTH_IRA-2__agg_nom_med $Current(p90),ROTH_IRA-2__agg_nom_med NominalYoY(mean),ROTH_IRA-2__agg_nom_med RealYoY(mean),ROTH_IRA-2__agg_real $Current(mean),ROTH_IRA-2__agg_real $Current(median),ROTH_IRA-2__agg_real $Current(p10),ROTH_IRA-2__agg_real $Current(p90),ROTH_IRA-2__agg_real NominalYoY(mean),ROTH_IRA-2__agg_real RealYoY(mean),ROTH_IRA-2__inv_med $Current(mean),ROTH_IRA-2__inv_med $Current(median),ROTH_IRA-2__inv_med $Current(p10),ROTH_IRA-2__inv_med $Current(p90),ROTH_IRA-2__inv_med NominalYoY(mean),ROTH_IRA-2__inv_med RealYoY(mean),TRAD_IRA-1 $Current(mean),TRAD_IRA-1 $Current(median),TRAD_IRA-1 $Current(p10),TRAD_IRA-1 $Current(p90),TRAD_IRA-1 NominalYoY(mean),TRAD_IRA-1 RealYoY(mean),TRAD_IRA-1__agg_nom $Current(mean),TRAD_IRA-1__agg_nom $Current(median),TRAD_IRA-1__agg_nom $Current(p10),TRAD_IRA-1__agg_nom $Current(p90),TRAD_IRA-1__agg_nom NominalYoY(mean),TRAD_IRA-1__agg_nom RealYoY(mean),TRAD_IRA-1__agg_nom_med $Current(mean),TRAD_IRA-1__agg_nom_med $Current(median),TRAD_IRA-1__agg_nom_med $Current(p10),TRAD_IRA-1__agg_nom_med $Current(p90),TRAD_IRA-1__agg_nom_med NominalYoY(mean),TRAD_IRA-1__agg_nom_med RealYoY(mean),TRAD_IRA-1__agg_real $Current(mean),TRAD_IRA-1__agg_real $Current(median),TRAD_IRA-1__agg_real $Current(p10),TRAD_IRA-1__agg_real $Current(p90),TRAD_IRA-1__agg_real NominalYoY(mean),TRAD_IRA-1__agg_real RealYoY(mean),TRAD_IRA-1__inv_med $Current(mean),TRAD_IRA-1__inv_med $Current(median),TRAD_IRA-1__inv_med $Current(p10),TRAD_IRA-1__inv_med $Current(p90),TRAD_IRA-1__inv_med NominalYoY(mean),TRAD_IRA-1__inv_med RealYoY(mean),TRAD_IRA-2 $Current(mean),TRAD_IRA-2 $Current(median),TRAD_IRA-2 $Current(p10),TRAD_IRA-2 $Current(p90),TRAD_IRA-2 NominalYoY(mean),TRAD_IRA-2 RealYoY(mean),TRAD_IRA-2__agg_nom $Current(mean),TRAD_IRA-2__agg_nom $Current(median),TRAD_IRA-2__agg_nom $Current(p10),TRAD_IRA-2__agg_nom $Current(p90),TRAD_IRA-2__agg_nom NominalYoY(mean),TRAD_IRA-2__agg_nom RealYoY(mean),TRAD_IRA-2__agg_nom_med $Current(mean),TRAD_IRA-2__agg_nom_med $Current(median),TRAD_IRA-2__agg_nom_med $Current(p10),TRAD_IRA-2__agg_nom_med $Current(p90),TRAD_IRA-2__agg_nom_med NominalYoY(mean),TRAD_IRA-2__agg_nom_med RealYoY(mean),TRAD_IRA-2__agg_real $Current(mean),TRAD_IRA-2__agg_real $Current(median),TRAD_IRA-2__agg_real $Current(p10),TRAD_IRA-2__agg_real $Current(p90),TRAD_IRA-2__agg_real NominalYoY(mean),TRAD_IRA-2__agg_real RealYoY(mean),TRAD_IRA-2__inv_med $Current(mean),TRAD_IRA-2__inv_med $Current(median),TRAD_IRA-2__inv_med $Current(p10),TRAD_IRA-2__inv_med $Current(p90),TRAD_IRA-2__inv_med NominalYoY(mean),TRAD_IRA-2__inv_med RealYoY(mean)
1,504242,503238,483824,523152,5.71%,2.63%,,,,,3.87%,,,,,,3.67%,,,,,,0.85%,,,,,,5.50%,,255350,254848,245140,264805,5.71%,2.63%,,,,,5.20%,,,,,,5.00%,,,,,,2.14%,,,,,,5.50%,,295273,295361,283573,308642,7.47%,4.34%,,,,,21.65%,,,,,,21.69%,,,,,,18.11%,,,,,,7.51%,,141731,141773,136115,148148,7.47%,4.34%,,,,,21.65%,,,,,,21.69%,,,,,,18.11%,,,,,,7.51%,,3401656,3390135,3250159,3539217,6.41%,3.31%,,,,,0.11%,,,,,,-0.23%,,,,,,-2.81%,,,,,,6.12%,,1329287,1325574,1270814,1381423,6.41%,3.31%,,,,,5.32%,,,,,,5.03%,,,,,,2.25%,,,,,,6.12%,
2,511953,508935,483108,551838,6.42%,3.32%,,,,,4.57%,,,,,,3.90%,,,,,,1.52%,,,,,,5.71%,,262549,261044,248075,282632,6.42%,3.32%,,,,,5.90%,,,,,,5.20%,,,,,,2.81%,,,,,,5.71%,,344869,344029,326043,363892,8.28%,5.13%,,,,,20.30%,,,,,,20.67%,,,,,,16.80%,,,,,,8.36%,,165537,165134,156500,174668,8.28%,5.13%,,,,,20.30%,,,,,,20.67%,,,,,,16.80%,,,,,,8.36%,,3327775,3300858,3143133,3594379,7.30%,4.17%,,,,,0.76%,,,,,,0.17%,,,,,,-2.18%,,,,,,6.81%,,1370446,1360594,1298472,1472464,7.30%,4.17%,,,,,6.19%,,,,,,5.69%,,,,,,3.09%,,,,,,6.81%,
3,525209,521834,488494,569106,6.78%,4.38%,,,,,4.95%,,,,,,5.02%,,,,,,2.59%,,,,,,6.84%,,272703,271236,254082,294808,6.78%,4.38%,,,,,6.26%,,,,,,6.33%,,,,,,3.87%,,,,,,6.84%,,401982,400844,381963,427968,9.05%,6.59%,,,,,19.28%,,,,,,19.23%,,,,,,16.59%,,,,,,8.83%,,192951,192405,183342,205424,9.05%,6.59%,,,,,19.28%,,,,,,19.23%,,,,,,16.59%,,,,,,8.83%,,3284345,3266144,3034328,3606634,7.61%,5.19%,,,,,0.95%,,,,,,0.99%,,,,,,-1.32%,,,,,,7.64%,,1426648,1420348,1327179,1551177,7.61%,5.19%,,,,,6.50%,,,,,,6.55%,,,,,,4.10%,,,,,,7.64%,
4,534359,528882,493558,581418,5.88%,3.50%,,,,,4.08%,,,,,,4.29%,,,,,,1.74%,,,,,,6.06%,,280869,278158,260048,304586,5.88%,3.50%,,,,,5.37%,,,,,,5.55%,,,,,,3.00%,,,,,,6.06%,,459445,458683,433061,486275,8.19%,5.76%,,,,,16.97%,,,,,,16.60%,,,,,,14.34%,,,,,,7.84%,,220534,220168,207869,233412,8.19%,5.76%,,,,,16.97%,,,,,,16.60%,,,,,,14.34%,,,,,,7.84%,,3213148,3188637,2957178,3522205,6.80%,4.40%,,,,,0.06%,,,,,,0.28%,,,,,,-2.19%,,,,,,6.96%,,1473881,1463727,1371641,1592162,6.80%,4.40%,,,,,5.69%,,,,,,5.89%,,,,,,3.31%,,,,,,6.96%,
5,544013,541431,490788,603836,5.89%,3.51%,,,,,4.10%,,,,,,4.06%,,,,,,1.76%,,,,,,5.82%,,289416,288122,261942,320184,5.89%,3.51%,,,,,5.37%,,,,,,5.32%,,,,,,3.01%,,,,,,5.82%,,519539,517329,485852,550366,8.00%,5.57%,,,,,15.68%,,,,,,15.54%,,,,,,13.08%,,,,,,7.74%,,249378,248317,233209,264175,8.00%,5.57%,,,,,15.68%,,,,,,15.54%,,,,,,13.08%,,,,,,7.74%,,3137150,3123001,2804333,3529340,6.67%,4.28%,,,,,-0.21%,,,,,,-0.28%,,,,,,-2.45%,,,,,,6.54%,,1521497,1514976,1378527,1691451,6.67%,4.28%,,,,,5.56%,,,,,,5.39%,,,,,,3.18%,,,,,,6.54%,
6,556089,548359,497108,633950,6.29%,3.90%,,,,,4.52%,,,,,,3.99%,,,,,,2.17%,,,,,,5.91%,,299372,295206,268610,339477,6.29%,3.90%,,,,,5.78%,,,,,,5.35%,,,,,,3.40%,,,,,,5.91%,,583406,574490,542793,638666,8.07%,5.64%,,,,,14.87%,,,,,,14.33%,,,,,,12.28%,,,,,,7.48%,,280035,275755,260540,306559,8.07%,5.64%,,,,,14.87%,,,,,,14.33%,,,,,,12.28%,,,,,,7.48%,,3070145,3039292,2714708,3556371,7.08%,4.67%,,,,,0.03%,,,,,,-0.25%,,,,,,-2.22%,,,,,,6.66%,,1576235,1565113,1422617,1769870,7.08%,4.67%,,,,,5.95%,,,,,,5.49%,,,,,,3.57%,,,,,,6.66%,
7,571164,558440,505730,663507,6.79%,4.39%,,,,,5.06%,,,,,,5.12%,,,,,,2.69%,,,,,,6.88%,,311083,304338,276678,357959,6.79%,4.39%,,,,,6.30%,,,,,,6.44%,,,,,,3.91%,,,,,,6.88%,,652259,642261,603371,720090,8.36%,5.93%,,,,,14.43%,,,,,,14.57%,,,,,,11.85%,,,,,,8.34%,,313084,308285,289618,345643,8.36%,5.93%,,,,,14.43%,,,,,,14.57%,,,,,,11.85%,,,,,,8.34%,,3016600,2955026,2627825,3526307,7.63%,5.21%,,,,,0.43%,,,,,,0.51%,,,,,,-1.83%,,,,,,7.65%,,1641106,1613017,1472623,1883459,7.63%,5.21%,,,,,6.50%,,,,,,6.56%,,,,,,4.11%,,,,,,7.65%,
8,587541,578483,514178,672635,6.95%,4.55%,,,,,5.26%,,,,,,5.27%,,,,,,2.89%,,,,,,7.07%,,323664,319089,286053,367600,6.95%,4.55%,,,,,6.47%,,,,,,6.57%,,,,,,4.08%,,,,,,7.07%,,726821,718217,670336,794903,8.62%,6.17%,,,,,14.04%,,,,,,13.70%,,,,,,11.48%,,,,,,8.18%,,348874,344744,321761,381553,8.62%,6.17%,,,,,14.04%,,,,,,13.70%,,,,,,11.48%,,,,,,8.18%,,2962419,2903227,2471750,3479369,7.72%,5.30%,,,,,0.40%,,,,,,0.34%,,,,,,-1.86%,,,,,,7.67%,,1709603,1685073,1488313,1940862,7.72%,5.30%,,,,,6.59%,,,,,,6.57%,,,,,,4.19%,,,,,,7.67%,
9,603056,599900,520478,705177,6.61%,4.21%,,,,,4.96%,,,,,,4.90%,,,,,,2.60%,,,,,,6.63%,,335928,334995,293180,390123,6.61%,4.21%,,,,,6.15%,,,,,,6.11%,,,,,,3.76%,,,,,,6.63%,,806410,800771,726606,897384,8.62%,6.18%,,,,,13.49%,,,,,,13.32%,,,,,,10.94%,,,,,,8.33%,,387077,384370,348771,430744,8.62%,6.18%,,,,,13.49%,,,,,,13.32%,,,,,,10.94%,,,,,,8.33%,,2858971,2829164,2308421,3438088,7.42%,5.01%,,,,,-1.44%,,,,,,-1.81%,,,,,,-3.66%,,,,,,7.06%,,1776890,1764306,1532164,2043447,7.42%,5.01%,,,,,6.29%,,,,,,5.99%,,,,,,3.90%,,,,,,7.06%,
10,594851,593736,508904,691212,6.80%,4.40%,,,,,0.85%,,,,,,0.79%,,,,,,-1.41%,,,,,,6.86%,,331992,330965,287854,379543,6.80%,4.40%,,,,,1.07%,,,,,,0.96%,,,,,,-1.20%,,,,,,6.86%,,863154,858018,778204,960553,8.63%,6.18%,,,,,9.57%,,,,,,9.65%,,,,,,7.10%,,,,,,8.94%,,414314,411848,373538,461065,8.63%,6.18%,,,,,9.57%,,,,,,9.65%,,,,,,7.10%,,,,,,8.94%,,2719070,2685219,2116066,3363064,7.62%,5.20%,,,,,-2.86%,,,,,,-2.88%,,,,,,-5.05%,,,,,,7.74%,,1789100,1775030,1530019,2069418,7.62%,5.20%,,,,,2.99%,,,,,,3.16%,,,,,,0.67%,,,,,,7.74%,
