Year,BROKERAGE-1 $Future(mean),BROKERAGE-1 $Future(median),BROKERAGE-1 $Future(p10),BROKERAGE-1 $Future(p90),BROKERAGE-1 NominalYoY(mean),BROKERAGE-1 RealYoY(mean),BROKERAGE-1__agg_nom $Future(mean),BROKERAGE-1__agg_nom $Future(median),BROKERAGE-1__agg_nom $Future(p10),BROKERAGE-1__agg_nom $Future(p90),BROKERAGE-1__agg_nom NominalYoY(mean),BROKERAGE-1__agg_nom RealYoY(mean),BROKERAGE-1__agg_nom_med $Future(mean),BROKERAGE-1__agg_nom_med $Future(median),BROKERAGE-1__agg_nom_med $Future(p10),BROKERAGE-1__agg_nom_med $Future(p90),BROKERAGE-1__agg_nom_med NominalYoY(mean),BROKERAGE-1__agg_nom_med RealYoY(mean),BROKERAGE-1__agg_real $Future(mean),BROKERAGE-1__agg_real $Future(median),BROKERAGE-1__agg_real $Future(p10),BROKERAGE-1__agg_real $Future(p90),BROKERAGE-1__agg_real NominalYoY(mean),BROKERAGE-1__agg_real RealYoY(mean),BROKERAGE-1__inv_med $Future(mean),BROKERAGE-1__inv_med $Future(median),BROKERAGE-1__inv_med $Future(p10),BROKERAGE-1__inv_med $Future(p90),BROKERAGE-1__inv_med NominalYoY(mean),BROKERAGE-1__inv_med RealYoY(mean),BROKERAGE-2 $Future(mean),BROKERAGE-2 $Future(median),BROKERAGE-2 $Future(p10),BROKERAGE-2 $Future(p90),BROKERAGE-2 NominalYoY(mean),BROKERAGE-2 RealYoY(mean),BROKERAGE-2__agg_nom $Future(mean),BROKERAGE-2__agg_nom $Future(median),BROKERAGE-2__agg_nom $Future(p10),BROKERAGE-2__agg_nom $Future(p90),BROKERAGE-2__agg_nom NominalYoY(mean),BROKERAGE-2__agg_nom RealYoY(mean),BROKERAGE-2__agg_nom_med $Future(mean),BROKERAGE-2__agg_nom_med $Future(median),BROKERAGE-2__agg_nom_med $Future(p10),BROKERAGE-2__agg_nom_med $Future(p90),BROKERAGE-2__agg_nom_med NominalYoY(mean),BROKERAGE-2__agg_nom_med RealYoY(mean),BROKERAGE-2__agg_real $Future(mean),BROKERAGE-2__agg_real $Future(median),BROKERAGE-2__agg_real $Future(p10),BROKERAGE-2__agg_real $Future(p90),BROKERAGE-2__agg_real NominalYoY(mean),BROKERAGE-2__agg_real RealYoY(mean),BROKERAGE-2__inv_med $Future(mean),BROKERAGE-2__inv_med $Future(median),BROKERAGE-2__inv_med $Future(p10),BROKERAGE-2__inv_med $Future(p90),BROKERAGE-2__inv_med NominalYoY(mean),BROKERAGE-2__inv_med RealYoY(mean),ROTH_IRA-1 $Future(mean),ROTH_IRA-1 $Future(median),ROTH_IRA-1 $Future(p10),ROTH_IRA-1 $Future(p90),ROTH_IRA-1 NominalYoY(mean),ROTH_IRA-1 RealYoY(mean),ROTH_IRA-1__agg_nom $Future(mean),ROTH_IRA-1__agg_nom $Future(median),ROTH_IRA-1__agg_nom $Future(p10),ROTH_IRA-1__agg_nom $Future(p90),ROTH_IRA-1__agg_nom NominalYoY(mean),ROTH_IRA-1__agg_nom RealYoY(mean),ROTH_IRA-1__agg_nom_med $Future(mean),ROTH_IRA-1__agg_nom_med $Future(median),ROTH_IRA-1__agg_nom_med $Future(p10),ROTH_IRA-1__agg_nom_med $Future(p90),ROTH_IRA-1__agg_nom_med NominalYoY(mean),ROTH_IRA-1__agg_nom_med RealYoY(mean),ROTH_IRA-1__agg_real $Future(mean),ROTH_IRA-1__agg_real $Future(median),ROTH_IRA-1__agg_real $Future(p10),ROTH_IRA-1__agg_real $Future(p90),ROTH_IRA-1__agg_real NominalYoY(mean),ROTH_IRA-1__agg_real RealYoY(mean),ROTH_IRA-1__inv_med $Future(mean),ROTH_IRA-1__inv_med $Future(median),ROTH_IRA-1__inv_med $Future(p10),ROTH_IRA-1__inv_med $Future(p90),ROTH_IRA-1__inv_med NominalYoY(mean),ROTH_IRA-1__inv_med RealYoY(mean),ROTH_IRA-2 $Future(mean),ROTH_IRA-2 $Future(median),ROTH_IRA-2 $Future(p10),ROTH_IRA-2 $Future(p90),ROTH_IRA-2 NominalYoY(mean),ROTH_IRA-2 RealYoY(mean),ROTH_IRA-2__agg_nom $Future(mean),ROTH_IRA-2__agg_nom $Future(median),ROTH_IRA-2__agg_nom $Future(p10),ROTH_IRA-2__agg_nom $Future(p90),ROTH_IRA-2__agg_nom NominalYoY(mean),ROTH_IRA-2__agg_nom RealYoY(mean),ROTH_IRA-2__agg_nom_med $Future(mean),ROTH_IRA-2__agg_nom_med $Future(median),ROTH_IRA-2__agg_nom_med $Future(p10),ROTH_IRA-2__agg_nom_med $Future(p90),ROTH_IRA-2__agg_nom_med NominalYoY(mean),ROTH_IRA-2__agg_nom_med RealYoY(mean),ROTH_IRA-2__agg_real $Future(mean),ROTH_IRA-2__agg_real $Future(median),ROTH_IRA-2__agg_real $Future(p10),ROTH_IRA-2__agg_real $Future(p90),ROTH_IRA-2__agg_real NominalYoY(mean),ROTH_IRA-2__agg_real RealYoY(mean),ROTH_IRA-2__inv_med $Future(mean),ROTH_IRA-2__inv_med $Future(median),ROTH_IRA-2__inv_med $Future(p10),ROTH_IRA-2__inv_med $Future(p90),ROTH_IRA-2__inv_med NominalYoY(mean),ROTH_IRA-2__inv_med RealYoY(mean),TRAD_IRA-1 $Future(mean),TRAD_IRA-1 $Future(median),TRAD_IRA-1 $Future(p10),TRAD_IRA-1 $Future(p90),TRAD_IRA-1 NominalYoY(mean),TRAD_IRA-1 RealYoY(mean),TRAD_IRA-1__agg_nom $Future(mean),TRAD_IRA-1__agg_nom $Future(median),TRAD_IRA-1__agg_nom $Future(p10),TRAD_IRA-1__agg_nom $Future(p90),TRAD_IRA-1__agg_nom NominalYoY(mean),TRAD_IRA-1__agg_nom RealYoY(mean),TRAD_IRA-1__agg_nom_med $Future(mean),TRAD_IRA-1__agg_nom_med $Future(median),TRAD_IRA-1__agg_nom_med $Future(p10),TRAD_IRA-1__agg_nom_med $Future(p90),TRAD_IRA-1__agg_nom_med NominalYoY(mean),TRAD_IRA-1__agg_nom_med RealYoY(mean),TRAD_IRA-1__agg_real $Future(mean),TRAD_IRA-1__agg_real $Future(median),TRAD_IRA-1__agg_real $Future(p10),TRAD_IRA-1__agg_real $Future(p90),TRAD_IRA-1__agg_real NominalYoY(mean),TRAD_IRA-1__agg_real RealYoY(mean),TRAD_IRA-1__inv_med $Future(mean),TRAD_IRA-1__inv_med $Future(median),TRAD_IRA-1__inv_med $Future(p10),TRAD_IRA-1__inv_med $Future(p90),TRAD_IRA-1__inv_med NominalYoY(mean),TRAD_IRA-1__inv_med RealYoY(mean),TRAD_IRA-2 $Future(mean),TRAD_IRA-2 $Future(median),TRAD_IRA-2 $Future(p10),TRAD_IRA-2 $Future(p90),TRAD_IRA-2 NominalYoY(mean),TRAD_IRA-2 RealYoY(mean),TRAD_IRA-2__agg_nom $Future(mean),TRAD_IRA-2__agg_nom $Future(median),TRAD_IRA-2__agg_nom $Future(p10),TRAD_IRA-2__agg_nom $Future(p90),TRAD_IRA-2__agg_nom NominalYoY(mean),TRAD_IRA-2__agg_nom RealYoY(mean),TRAD_IRA-2__agg_nom_med $Future(mean),TRAD_IRA-2__agg_nom_med $Future(median),TRAD_IRA-2__agg_nom_med $Future(p10),TRAD_IRA-2__agg_nom_med $Future(p90),TRAD_IRA-2__agg_nom_med NominalYoY(mean),TRAD_IRA-2__agg_nom_med RealYoY(mean),TRAD_IRA-2__agg_real $Future(mean),TRAD_IRA-2__agg_real $Future(median),TRAD_IRA-2__agg_real $Future(p10),TRAD_IRA-2__agg_real $Future(p90),TRAD_IRA-2__agg_real NominalYoY(mean),TRAD_IRA-2__agg_real RealYoY(mean),TRAD_IRA-2__inv_med $Future(mean),TRAD_IRA-2__inv_med $Future(median),TRAD_IRA-2__inv_med $Future(p10),TRAD_IRA-2__inv_med $Future(p90),TRAD_IRA-2__inv_med NominalYoY(mean),TRAD_IRA-2__inv_med RealYoY(mean)
1,395845,393996,375902,418627,5.80%,2.72%,,,,,-20.83%,,,,,,-21.20%,,,,,,-23.14%,,,,,,5.43%,,253357,252427,243279,264846,5.80%,2.72%,,,,,1.34%,,,,,,0.97%,,,,,,-1.61%,,,,,,5.43%,,329241,329972,316846,342557,7.56%,4.43%,,,,,31.70%,,,,,,31.99%,,,,,,27.86%,,,,,,7.85%,,158035,158386,152086,164427,7.56%,4.43%,,,,,31.70%,,,,,,31.99%,,,,,,27.86%,,,,,,7.85%,,3662784,3652397,3510020,3815334,6.51%,3.41%,,,,,4.65%,,,,,,4.35%,,,,,,1.60%,,,,,,6.21%,,1360462,1356604,1303721,1417124,6.51%,3.41%,,,,,4.65%,,,,,,4.35%,,,,,,1.60%,,,,,,6.21%,
2,411874,411591,378399,452816,6.33%,3.24%,,,,,4.02%,,,,,,3.97%,,,,,,0.99%,,,,,,6.24%,,269611,269488,252307,290492,6.33%,3.24%,,,,,6.40%,,,,,,6.33%,,,,,,3.30%,,,,,,6.24%,,418361,419086,396275,439990,8.17%,5.02%,,,,,27.06%,,,,,,27.59%,,,,,,23.36%,,,,,,8.49%,,200813,201161,190212,211195,8.17%,5.02%,,,,,27.06%,,,,,,27.59%,,,,,,23.36%,,,,,,8.49%,,3860224,3845784,3622396,4144193,7.21%,4.08%,,,,,5.37%,,,,,,5.38%,,,,,,2.30%,,,,,,7.21%,,1433797,1428434,1345461,1539271,7.21%,4.08%,,,,,5.37%,,,,,,5.38%,,,,,,2.30%,,,,,,7.21%,
3,431449,431530,389961,475977,6.71%,4.31%,,,,,4.75%,,,,,,4.88%,,,,,,2.40%,,,,,,6.74%,,288035,288480,266478,310792,6.71%,4.31%,,,,,6.84%,,,,,,6.86%,,,,,,4.44%,,,,,,6.74%,,519287,521485,494994,547165,8.94%,6.49%,,,,,24.16%,,,,,,23.95%,,,,,,21.37%,,,,,,8.72%,,249257,250313,237597,262639,8.94%,6.49%,,,,,24.16%,,,,,,23.95%,,,,,,21.37%,,,,,,8.72%,,4082008,4084811,3774239,4403719,7.53%,5.11%,,,,,5.74%,,,,,,5.52%,,,,,,3.37%,,,,,,7.23%,,1516174,1517215,1401860,1635667,7.53%,5.11%,,,,,5.74%,,,,,,5.52%,,,,,,3.37%,,,,,,7.23%,
4,448237,444443,398035,497813,6.02%,3.64%,,,,,3.89%,,,,,,3.78%,,,,,,1.55%,,,,,,5.94%,,305631,303828,279103,331727,6.02%,3.64%,,,,,6.11%,,,,,,6.04%,,,,,,3.73%,,,,,,5.94%,,627633,627118,593219,660095,8.37%,5.93%,,,,,20.91%,,,,,,20.52%,,,,,,18.20%,,,,,,7.83%,,301263,301016,284745,316845,8.37%,5.93%,,,,,20.91%,,,,,,20.52%,,,,,,18.20%,,,,,,7.83%,,4295411,4280944,3952006,4634536,6.96%,4.55%,,,,,5.23%,,,,,,5.21%,,,,,,2.86%,,,,,,6.89%,,1595438,1590065,1467887,1721399,6.96%,4.55%,,,,,5.23%,,,,,,5.21%,,,,,,2.86%,,,,,,6.89%,
5,465388,463416,404381,531266,5.93%,3.55%,,,,,3.76%,,,,,,3.55%,,,,,,1.42%,,,,,,5.77%,,324191,324328,291172,359910,5.93%,3.55%,,,,,6.04%,,,,,,5.86%,,,,,,3.65%,,,,,,5.77%,,744675,740672,698647,788684,8.04%,5.61%,,,,,18.66%,,,,,,18.19%,,,,,,16.00%,,,,,,7.76%,,357444,355522,335350,378568,8.04%,5.61%,,,,,18.66%,,,,,,18.19%,,,,,,16.00%,,,,,,7.76%,,4512775,4504378,4057525,4958666,6.70%,4.30%,,,,,5.02%,,,,,,4.83%,,,,,,2.65%,,,,,,6.56%,,1676173,1673055,1507080,1841790,6.70%,4.30%,,,,,5.02%,,,,,,4.83%,,,,,,2.65%,,,,,,6.56%,
6,485027,481521,414800,572250,6.26%,3.87%,,,,,4.16%,,,,,,3.67%,,,,,,1.82%,,,,,,5.74%,,345011,342911,307808,391907,6.26%,3.87%,,,,,6.40%,,,,,,5.86%,,,,,,4.01%,,,,,,5.74%,,872701,863939,819249,950085,8.04%,5.61%,,,,,17.21%,,,,,,16.98%,,,,,,14.57%,,,,,,7.61%,,418896,414691,393239,456041,8.04%,5.61%,,,,,17.21%,,,,,,16.98%,,,,,,14.57%,,,,,,7.61%,,4757518,4726532,4262316,5384182,7.05%,4.64%,,,,,5.41%,,,,,,4.88%,,,,,,3.04%,,,,,,6.55%,,1767078,1755569,1583146,1999839,7.05%,4.64%,,,,,5.41%,,,,,,4.88%,,,,,,3.04%,,,,,,6.55%,
7,507903,498650,428324,616468,6.69%,4.30%,,,,,4.68%,,,,,,4.66%,,,,,,2.33%,,,,,,6.65%,,368632,362761,327521,426588,6.69%,4.30%,,,,,6.85%,,,,,,6.81%,,,,,,4.45%,,,,,,6.65%,,1014196,1004890,945047,1101540,8.26%,5.82%,,,,,16.26%,,,,,,16.49%,,,,,,13.65%,,,,,,8.35%,,486814,482347,453622,528739,8.26%,5.82%,,,,,16.26%,,,,,,16.49%,,,,,,13.65%,,,,,,8.35%,,5041227,4978781,4473600,5843504,7.55%,5.13%,,,,,5.95%,,,,,,6.03%,,,,,,3.57%,,,,,,7.70%,,1872455,1849261,1661622,2170444,7.55%,5.13%,,,,,5.95%,,,,,,6.03%,,,,,,3.57%,,,,,,7.70%,
8,534227,526525,446077,650151,7.10%,4.69%,,,,,5.18%,,,,,,5.41%,,,,,,2.82%,,,,,,7.05%,,395327,391899,347448,458582,7.10%,4.69%,,,,,7.26%,,,,,,7.20%,,,,,,4.85%,,,,,,7.05%,,1174854,1155204,1095381,1275710,8.82%,6.37%,,,,,15.87%,,,,,,15.51%,,,,,,13.26%,,,,,,8.73%,,563929,554498,525782,612341,8.82%,6.37%,,,,,15.87%,,,,,,15.51%,,,,,,13.26%,,,,,,8.73%,,5361466,5327740,4688006,6217060,7.88%,5.46%,,,,,6.34%,,,,,,6.26%,,,,,,3.95%,,,,,,7.70%,,1991401,1978875,1741259,2309193,7.88%,5.46%,,,,,6.34%,,,,,,6.26%,,,,,,3.95%,,,,,,7.70%,
9,559227,554988,456173,684486,6.65%,4.25%,,,,,4.59%,,,,,,4.47%,,,,,,2.23%,,,,,,6.45%,,422296,419219,365508,487641,6.65%,4.25%,,,,,6.79%,,,,,,6.60%,,,,,,4.39%,,,,,,6.45%,,1349984,1347899,1240690,1471929,8.67%,6.23%,,,,,14.90%,,,,,,14.65%,,,,,,12.32%,,,,,,8.37%,,647992,646991,595531,706526,8.67%,6.23%,,,,,14.90%,,,,,,14.65%,,,,,,12.32%,,,,,,8.37%,,5683805,5613183,4912269,6602480,7.45%,5.03%,,,,,5.96%,,,,,,5.64%,,,,,,3.58%,,,,,,7.13%,,2111127,2084896,1824557,2452349,7.45%,5.03%,,,,,5.96%,,,,,,5.64%,,,,,,3.58%,,,,,,7.13%,
10,586246,582381,474058,716233,6.80%,4.40%,,,,,4.77%,,,,,,4.51%,,,,,,2.41%,,,,,,6.59%,,451637,450932,389239,521948,6.80%,4.40%,,,,,6.94%,,,,,,6.73%,,,,,,4.54%,,,,,,6.59%,,1541518,1517528,1393379,1710093,8.68%,6.23%,,,,,14.23%,,,,,,14.42%,,,,,,11.66%,,,,,,8.99%,,739929,728413,668822,820844,8.68%,6.23%,,,,,14.23%,,,,,,14.42%,,,,,,11.66%,,,,,,8.99%,,6038004,5969618,5100776,7035511,7.63%,5.21%,,,,,6.20%,,,,,,6.06%,,,,,,3.81%,,,,,,7.70%,,2242687,2217286,1894574,2613190,7.63%,5.21%,,,,,6.20%,,,,,,6.06%,,,,,,3.81%,,,,,,7.70%,
